260115,Дом,Строение,355-В-РП,9/3/2014,3400676,9/8/2014,21122153
28175,Дом,Строение,7077,9/9/2004,9007650,9/15/2004,21122154
3402641,Дом,Строение,,,0,,21122157
3804262,Владение,Строение,01-41-929,6/18/2002,5003358,7/19/2002,21122160
270045,Дом,Строение,3570,12/30/2003,4005529,7/14/2004,21122162
28183,Дом,Строение,9232,11/3/2003,9005265,11/24/2003,21122163
3402647,Дом,Строение,6331,8/22/2005,9011698,8/29/2005,21122164
3804267,Дом,Строение,01-41-1246,8/8/2002,5003507,8/15/2002,21122165
270049,Дом,Строение,3570,12/30/2003,4005526,7/14/2004,21122167
28191,Дом,Строение,3806,11/22/2004,2205624,11/24/2004,21122170
270053,Дом,Строение,3570,12/30/2003,4005523,7/14/2004,21122171
3804285,Дом,Строение,01-41-481,3/6/2003,5004783,3/12/2003,21122172
2105555,Дом,Строение,870-р,3/2/2006,1015334,3/27/2006,21122174
3804293,Дом,Строение,01-41-481,3/6/2003,5004791,3/12/2003,21122176
3402717,Дом,Строение,28,1/10/2007,9014892,1/22/2007,21122177
3804315,Дом,Строение,01-41-2946,11/10/2004,5011559,11/19/2004,21122180
28208,Дом,Строение,2317-р,5/23/2005,1009746,6/1/2005,21122183
2105575,Дом,Строение,7688-p,11/30/2004,1007503,12/8/2004,21122184
3804316,Дом,Строение,01-41-814,4/14/2005,5012141,4/18/2005,21122185
3804318,Дом,Строение,01-41-126,2/13/2001,5000960,2/15/2001,21122190
2105591,Дом,Строение,3032-р,6/26/2006,1017281,7/5/2006,21122192
3804319,Дом,Строение,01-41-126,2/13/2001,5000961,2/15/2001,21122193
28227,Дом,Строение,3026-р,7/4/2005,1011718,7/11/2005,21122195
2105603,Дом,Строение,870-р,3/2/2006,1015332,3/27/2006,21122197
3804320,Дом,Строение,01-41-126,2/13/2001,5000962,2/15/2001,21122198
28231,Дом,Строение,9232,11/3/2003,9005355,11/25/2003,21122199
2105609,Дом,Строение,2429-p,5/26/2005,1010710,6/17/2005,21122200
3402874,Дом,Строение,9232,11/3/2003,9005498,11/26/2003,21122202
3804322,Дом,Строение,01-41-1452,6/15/2004,5008552,6/17/2004,21122204
3804323,Дом,Строение,01-41-1452,6/15/2004,5008553,6/17/2004,21122208
3402882,Дом,Строение,101,1/17/2006,9013207,1/27/2006,21122209
2105619,Дом,Строение,3025-р,7/4/2005,1011517,7/11/2005,21122210
28264,Дом,Строение,961-РП,5/14/2004,6002462,5/31/2004,21122211
2105622,Дом,Строение,3026-р,7/4/2005,1011916,7/13/2005,21122212
3804328,Дом,Строение,01-41-346,5/18/2000,5002212,11/6/2001,21122213
28268,Дом,Строение,825-РП,5/11/2006,6007519,5/15/2006,21122216
2105632,Дом,Строение,2429-p,5/26/2005,1010746,6/20/2005,21122221
3402902,Дом,Строение,6666,9/25/2002,9002711,12/25/2002,21122222
3804333,Владение,Строение,01-41-366,5/18/2000,5000433,5/18/2000,21122223
28348,Дом,Строение,6983,9/19/2003,9003818,9/25/2003,21122229
28352,Дом,Строение,6410,8/10/2004,9007388,8/23/2004,21122232
2105657,Дом,Строение,870-р,3/2/2006,1015399,3/27/2006,21122236
3804393,Дом,Строение,01-41-2491,9/5/2005,5012918,9/6/2005,21122238
2105661,Дом,Строение,3025-р,7/4/2005,1011676,7/11/2005,21122240
3402994,Дом,Строение,1688,4/3/2003,9002954,4/7/2003,21122242
3804394,Владение,Строение,01-41-367,5/18/2000,5000435,5/18/2000,21122243
2105668,Дом,Строение,3026-р,7/4/2005,1011883,7/13/2005,21122245
3804396,Владение,Строение,01-41-344,5/18/2000,5002256,11/6/2001,21122247
2105669,Дом,Строение,3026-р,7/4/2005,1011884,7/13/2005,21122250
3804398,Владение,Строение,01-41-344,5/18/2000,5002258,11/6/2001,21122251
3403046,Дом,Строение,7435,9/29/2003,9004214,9/30/2003,21122255
3804402,Дом,Строение,01-41-365,5/18/2000,5002231,11/6/2001,21122260
3403083,Дом,Строение,4317,7/16/2003,9003238,8/5/2003,21122261
2104786,Дом,Строение,4222-p,6/25/2004,1005958,6/30/2004,21122262
28497,Дом,Строение,6983,9/19/2003,9004356,10/6/2003,21122263
2104797,Дом,Строение,983-р,5/20/2011,1021404,6/3/2011,21122266
2104802,Дом,Строение,874-р,3/2/2006,1015950,3/28/2006,21122269
28665,Дом,Строение,3513-р,7/27/2006,1018104,8/11/2006,21122275
3807210,Дом,Строение,01-41-2004,8/9/2004,5008829,8/12/2004,21122280
3301188,Дом,Строение,,,0,,21122281
2104817,Дом,Строение,1269-р,3/21/2005,1009251,4/5/2005,21122282
3807217,Дом,Строение,350-02-938/8,12/29/2008,5015397,4/6/2009,21122285
2104820,Дом,Строение,4223-р,6/25/2004,1006133,7/6/2004,21122286
3301190,Дом,Строение,1595рп,4/12/2001,8001230,4/16/2001,21122288
18878,Дом,Строение,1085-В-РП,10/24/2003,3201679,11/5/2003,21122292
3301192,Дом,Строение,1595рп,4/12/2001,8001231,4/16/2001,21122293
3807222,Дом,Строение,01-41-2715,10/11/2004,5010118,10/14/2004,21122299
3301193,Дом,Строение,1595рп,4/12/2001,8001232,4/16/2001,21122301
2104836,Дом,Строение,3513-р,7/27/2006,1018140,8/11/2006,21122303
3807224,Дом,Строение,,,0,,21122305
2104841,Дом,Строение,2388-p,5/18/2006,1016456,5/29/2006,21122306
3301194,Дом,Строение,1595рп,4/12/2001,8001233,4/16/2001,21122307
3807226,Дом,Строение,,,0,,21122309
18907,Дом,Строение,781-В-РП,7/31/2003,3301002,9/1/2003,21122312
3301195,Дом,Строение,1595рп,4/12/2001,8001234,4/16/2001,21122313
3807234,Дом,Строение,,,0,,21122314
3807236,Дом,Строение,01-41-2285,9/3/2004,5009368,9/9/2004,21122318
3301197,Дом,Строение,1595рп,4/12/2001,8001236,4/16/2001,21122321
18917,Дом,Строение,781-В-РП,7/31/2003,3300976,9/1/2003,21122329
3501839,Дом,Строение,7869,11/1/2005,9012837,11/15/2005,21122332
18919,Дом,Строение,781-В-РП,7/31/2003,3300978,9/1/2003,21122333
3301201,Дом,Строение,1595рп,4/12/2001,8001239,4/16/2001,21122334
2104898,Дом,Строение,2388-p,5/18/2006,1016356,5/26/2006,21122335
3501843,Дом,Строение,7869,11/1/2005,9012841,11/15/2005,21122337
18940,Дом,Строение,1085-В-РП,10/24/2003,3201888,11/13/2003,21122344
3301205,Дом,Строение,2843рп,6/22/2001,8002467,1/31/2002,21122347
18944,Дом,Строение,1085-В-РП,10/24/2003,3201883,11/13/2003,21122348
3301207,Дом,Строение,2843рп,6/22/2001,8002479,1/31/2002,21122354
3600011,Дом,Строение,3506-р,9/4/2009,1021136,9/9/2009,21122355
2104934,Дом,Строение,4348-p,10/11/2005,1013985,10/27/2005,21122357
2104941,Дом,Строение,2388-p,5/18/2006,1016398,5/29/2006,21122362
3301219,Дом,Строение,,,0,,21122367
3301229,Дом,Строение,,,0,,21122372
2104954,Дом,Строение,1272-р,3/21/2005,1009544,4/12/2005,21122374
3600191,Дом,Строение,3774-р,7/4/2003,1002704,7/8/2003,21122375
18986,Дом,Строение,1201-В-РП,9/16/2004,3303828,9/23/2004,21122377
3301233,Дом,Строение,,,0,,21122380
3600205,Дом,Строение,4222-p,6/25/2004,1005971,6/30/2004,21122383
18999,Дом,Строение,781-В-РП,7/31/2003,3301013,9/1/2003,21122386
2104958,Дом,Строение,2629-р,6/9/2005,1011227,6/24/2005,21122387
2104964,Дом,Строение,4223-р,6/25/2004,1006112,7/6/2004,21122390
3600217,Дом,Строение,2388-p,5/18/2006,1016433,5/29/2006,21122397
19016,Дом,Строение,1085-В-РП,10/24/2003,3201931,11/14/2003,21122401
3600318,Дом,Строение,3494-р,6/21/2003,1002615,7/14/2003,21122402
2104973,Дом,Строение,6746-p,11/19/2003,1005565,12/4/2003,21122403
2104976,Дом,Строение,6746-p,11/19/2003,1005521,12/3/2003,21122407
3600322,Дом,Строение,778-р,2/25/2003,1002254,3/11/2003,21122408
2104980,Дом,Строение,1272-р,3/21/2005,1009556,4/14/2005,21122411
3301249,Дом,Строение,2242рп,6/10/2005,8007026,6/22/2005,21122413
3700022,Дом,Строение,35-рп,2/5/2013,9303822,2/14/2013,21122417
19052,Дом,Строение,2921-РП,12/15/2003,7103393,12/19/2003,21122418
2104988,Дом,Строение,1272-р,3/21/2005,1009592,4/13/2005,21122420
3700030,Дом,Строение,499-рп,5/25/2005,9302560,9/12/2005,21122421
3301251,Дом,Строение,274рп,2/3/2003,8004716,6/27/2003,21122425
3700034,Дом,Строение,499-рп,5/25/2005,9302564,9/12/2005,21122426
2106171,Дом,Строение,868-р,2/12/2007,1020053,3/6/2007,21122428
3700045,Дом,Строение,368-рп,3/20/1995,9300532,1/15/2001,21122430
19064,Дом,Строение,18-Nov,5/13/1964,8002696,4/22/2002,21122431
3301255,Дом,Строение,,,0,,21122433
19068,Дом,Строение,3701рп,9/30/2002,8003793,2/3/2003,21122436
3301258,Дом,Строение,3952рп,11/8/2005,8008254,11/7/2006,21122438
19072,Дом,Строение,3286рп,9/25/2003,8005676,11/28/2003,21122439
3700057,Дом,Строение,1037-рп,12/15/2008,9303620,1/13/2009,21122440
410480,Дом,Строение,134-РП,3/5/2012,7305416,3/11/2012,21122444
3700061,Дом,Строение,228-рп,2/28/1997,9300733,1/24/2001,21122445
3700071,Дом,Строение,1037-рп,12/15/2008,9303631,1/13/2009,21122450
19088,Дом,Строение,274рп,2/3/2003,8005491,8/26/2003,21122451
3700126,Дом,Строение,670-рп,6/9/2004,9302429,6/9/2005,21122455
29245,Дом,Строение,01-41-2108,10/8/2002,5004219,12/24/2002,21122456
3700157,Дом,Строение,738-рп,6/19/1997,9300691,1/23/2001,21122458
3301274,Дом,Строение,,,0,,21122459
410547,Дом,Строение,270-РП,4/30/2013,7305460,5/14/2013,21122462
3700161,Дом,Строение,438-ПП,6/27/2006,9303166,8/10/2006,21122463
410557,Дом,Строение,136-РП,3/13/2013,7305488,3/14/2013,21122465
3301277,Дом,Строение,4990рп,11/8/2000,8000810,11/30/2001,21122467
3700165,Дом,Строение,438-ПП,6/27/2006,9303161,8/8/2006,21122468
29280,Дом,Строение,1068,5/11/2004,4005217,5/27/2004,21122472
3700169,Дом,Строение,1280-рп,11/21/2006,9303467,11/27/2006,21122474
410583,Дом,Строение,359-РП,5/26/2014,7305520,5/29/2014,21122475
3700181,Дом,Строение,1350-рп,12/18/2003,9302042,12/24/2003,21122477
3301280,Дом,Строение,4790рп,10/31/2000,8000982,12/21/2000,21122480
3301282,Дом,Строение,,,0,,21122486
430011,Дом,Строение,7180-p,12/3/2003,1004798,12/8/2003,21122487
3700297,Дом,Строение,211-рп,4/17/2015,9304101,4/27/2015,21122488
430015,Дом,Строение,7699-p,12/25/2003,1005233,1/5/2004,21122490
3301283,Дом,Строение,,,0,,21122492
29317,Дом,Строение,1708-РП,7/20/2004,6003215,8/4/2004,21122501
430103,Дом,Строение,4759-p,11/16/2005,1013668,11/21/2005,21122503
3700336,Дом,Строение,209-рп,2/11/1998,9300243,12/13/2000,21122507
3700453,Дом,Строение,,,0,,21122511
430137,Дом,Строение,4165-p,9/18/2006,1017275,9/20/2006,21122512
3301299,Домовладение,Строение,1682рп,5/7/2008,8009186,5/23/2008,21122513
3700455,Дом,Строение,247-рп,3/6/1997,9300996,3/1/2001,21122516
29325,Дом,Строение,1708-РП,7/20/2004,6003220,8/4/2004,21122518
3301302,Дом,Строение,3315рп,9/20/2006,8008006,9/21/2006,21122519
430157,Дом,Строение,1355-р,3/19/2007,1019992,3/21/2007,21122520
3803346,Дом,Строение,01-41-2824,10/26/2004,5010516,11/2/2004,21122521
430196,Дом,Строение,2426-р,6/6/2008,1020636,6/16/2008,21122524
3301304,Дом,Строение,,,0,,21122526
430203,Дом,Строение,3360-р,8/6/2008,1020686,8/12/2008,21122528
3803350,Дом,Строение,5601-р,12/8/2008,1020913,12/11/2008,21122530
29333,Дом,Строение,6358,8/9/2004,9007254,8/13/2004,21122531
430248,Дом,Строение,2652-p,7/13/2009,1021099,7/16/2009,21122532
3803355,Дом,Строение,01-41-613,7/2/2001,5001177,7/3/2001,21122540
29346,Дом,Строение,1270-р,3/21/2005,1009373,4/7/2005,21122543
3803361,Дом,Строение,01-41-952,6/19/2002,5003038,6/24/2002,21122544
3803363,Дом,Строение,01-41-952,6/19/2002,5003039,6/24/2002,21122550
29352,Дом,Строение,6746-p,11/19/2003,1005636,12/4/2003,21122551
3803364,Дом,Строение,01-41-952,6/19/2002,5003040,6/24/2002,21122554
440013,Дом,Строение,81-РП,3/7/2013,4400126,3/13/2013,21122557
3100830,Дом,Строение,906-РП,7/12/2005,7304074,7/20/2005,21122558
3803367,Дом,Строение,01-41-1806а,6/24/2005,5012802,8/10/2005,21122559
29359,Дом,Строение,4881-р,9/18/2002,1001925,10/22/2002,21122564
3100862,Дом,Строение,,,0,,21122566
3803372,Дом,Строение,01-41-743,5/30/2002,5002842,6/17/2002,21122569
440045,Дом,Строение,162-РП,3/20/2013,4400021,4/9/2013,21122570
3100887,Дом,Строение,65-РП,1/20/2005,7302738,3/4/2005,21122571
440128,Дом,Строение,288-РП,5/15/2013,4400051,5/17/2013,21122577
3803394,Дом,Строение,01-41-2490,9/23/2004,5009696,9/29/2004,21122578
3100890,Дом,Строение,65-РП,1/20/2005,7302693,3/2/2005,21122579
29369,Дом,Строение,5193-р,10/4/2002,1002016,10/21/2002,21122581
3803399,Дом,Строение,01-41-2490,9/23/2004,5009698,9/29/2004,21122583
29372,Дом,Строение,6746-p,11/19/2003,1005607,12/4/2003,21122584
440183,Дом,Строение,,,0,,21122587
3100904,Дом,Строение,65-РП,1/20/2005,7302709,3/2/2005,21122592
3803405,Дом,Строение,01-41-743,5/30/2002,5002849,6/17/2002,21122593
29380,Дом,Строение,2799,10/9/2003,2202489,10/27/2003,21122601
3803409,Дом,Строение,01-41-2490,9/23/2004,5009706,9/29/2004,21122603
29383,Дом,Строение,2799,10/9/2003,2202494,10/27/2003,21122607
3803410,Дом,Строение,01-41-2490,9/23/2004,5009707,9/29/2004,21122608
290326,Дом,Строение,,,0,,21122610
3803416,Дом,Строение,01-41-2490,9/23/2004,5009712,9/29/2004,21122613
290332,Домовладение,Строение,656-РП,6/5/2008,6304627,6/11/2008,21122615
3803417,Дом,Строение,Jun-13,2/10/1982,5002567,4/3/2002,21122616
3100947,Дом,Строение,65-РП,1/20/2005,7302752,3/4/2005,21122617
3803426,Дом,Строение,01-41-3131,11/3/2003,5005948,11/13/2003,21122621
290340,Домовладение,Строение,772-РП,6/23/2008,6304635,7/1/2008,21122623
3803430,Дом,Строение,01-41-2826,10/26/2004,5011271,11/16/2004,21122626
3803431,Дом,Строение,01-41-2826,10/26/2004,5011272,11/16/2004,21122629
290413,Дом,Строение,1921-РП,12/31/2008,6304745,1/21/2009,21122632
290417,Дом,Строение,1912-РП,12/31/2008,6304749,1/21/2009,21122636
29408,Дом,Строение,2800,10/9/2003,2202509,10/27/2003,21122638
3803461,Дом,Строение,01-41-1801,6/24/2005,5012276,6/29/2005,21122639
290425,Домовладение,Строение,57-РП,1/28/2009,6304764,2/3/2009,21122641
3101027,Дом,Строение,655-РП,3/27/2003,7301821,4/2/2003,21122643
3803466,Дом,Строение,01-41-1802,6/24/2005,5012287,6/29/2005,21122644
290436,Домовладение,Строение,173-РП,2/20/2009,6304781,2/26/2009,21122645
18295,Дом,Строение,1731-РП,11/2/2006,7204523,11/16/2006,21122647
290440,Домовладение,Строение,215-РП,3/11/2009,6304787,3/17/2009,21122648
3803473,Дом,Строение,01-41-2826,10/26/2004,5011304,11/16/2004,21122649
3101028,Дом,Строение,906-РП,7/12/2005,7303872,7/18/2005,21122650
18300,Дом,Строение,01-41-1871,6/30/2005,5012485,7/22/2005,21122652
3803477,Дом,Строение,01-41-1552а,6/15/2005,5012448,7/21/2005,21122653
310092,Дом,Строение,1607-РП,10/19/2006,7204375,10/25/2006,21122655
3101033,Дом,Строение,994-РП,4/27/2002,7201546,4/30/2002,21122656
3803482,Дом,Строение,01-41-2509,9/23/2004,5009732,9/29/2004,21122662
320057,Дом,Строение,229-РП,2/22/2006,7105002,3/6/2006,21122664
18332,Дом,Строение,2921-РП,12/15/2003,7103399,12/22/2003,21122665
3101077,Владение,Строение,1933-РП,10/24/2000,7200061,12/13/2000,21122669
3803498,Дом,Строение,01-41-2417,8/31/2005,5012853,9/6/2005,21122671
320280,Дом,Строение,270-РП,4/13/2012,7106663,7/19/2012,21122672
320288,Дом,Строение,315-РП,5/21/2013,7106692,5/27/2013,21122675
3101140,Дом,Строение,906-РП,7/12/2005,7303704,7/18/2005,21122676
3803500,Дом,Строение,01-41-2417,8/31/2005,5012855,9/6/2005,21122677
18472,Дом,Строение,1663,8/17/2006,4011710,8/22/2006,21122678
3803523,Дом,Строение,01-41-2488,9/23/2004,5009628,9/28/2004,21122681
330073,Дом,Строение,801рп,3/18/2004,8005844,3/18/2004,21122684
18489,Дом,Строение,1143-В-РП,9/3/2004,3303777,9/15/2004,21122687
330212,Дом,Строение,,,0,,21122688
3101184,Дом,Строение,1488-РП,8/16/2000,7200461,6/1/2001,21122689
3803527,Дом,Строение,01-41-2417,8/31/2005,5013107,9/26/2005,21122690
330336,Дом,Строение,2474рп,7/13/2006,8007517,7/17/2006,21122698
23591,Дом,Строение,8934,11/15/2004,9008706,11/22/2004,21122701
3101214,Дом,Строение,65-РП,1/20/2005,7203882,1/25/2005,21122702
3803542,Дом,Строение,01-41-607,7/2/2001,5001155,7/3/2001,21122704
23592,Дом,Строение,6358,8/9/2004,9007142,8/12/2004,21122705
3101239,Дом,Строение,9-РП,1/4/2001,7200284,1/10/2001,21122708
3803546,Дом,Строение,01-41-607,7/2/2001,5001159,7/3/2001,21122710
3803837,Дом,Строение,01-41-1451,6/15/2004,5008597,6/17/2004,21122714
3803845,Дом,Строение,01-41-1451,6/15/2004,5008602,6/17/2004,21122718
2104005,Дом,Строение,1802-В-РП,9/6/2005,3204837,9/15/2005,21122720
23607,Дом,Строение,1063,5/11/2004,4005024,5/25/2004,21122721
3803847,Дом,Строение,01-41-1451,6/15/2004,5008604,6/17/2004,21122723
23608,Дом,Строение,01-41-3129,11/3/2003,5005378,11/5/2003,21122725
2104024,Дом,Строение,1666-В-РП,9/12/2006,3207529,9/25/2006,21122732
3101380,Дом,Строение,2358-РП,11/24/2004,7302417,12/15/2004,21122735
2104031,Дом,Строение,2431-В-РП,11/23/2005,3205786,11/29/2005,21122736
3803869,Дом,Строение,01-41-3130,11/3/2003,5005638,11/11/2003,21122738
2104043,Дом,Строение,1726-В-РП,11/26/2004,3203172,12/2/2004,21122740
23618,Дом,Строение,1068,5/11/2004,4005154,5/27/2004,21122741
3101384,Дом,Строение,2358-РП,11/24/2004,7302421,12/15/2004,21122742
2104083,Дом,Строение,4844-p,11/1/2006,1019217,11/15/2006,21122744
3101394,Дом,Строение,2358-РП,11/24/2004,7302431,12/15/2004,21122748
3101416,Дом,Строение,1847-РП,9/6/2004,7202901,9/8/2004,21122755
3803888,Дом,Строение,3545-p,6/24/2003,1003125,7/21/2003,21122756
2104110,Дом,Строение,981-В-РП,9/29/2003,3201244,9/30/2003,21122760
3803891,Дом,Строение,3545-p,6/24/2003,1003128,7/21/2003,21122761
3301856,Дом,Строение,5073рп,11/19/2001,8001104,1/8/2002,21122762
23630,Дом,Строение,01-41-3129,11/3/2003,5005434,11/6/2003,21122763
3803892,Дом,Строение,,,0,,21122766
3301857,Дом,Строение,5073рп,11/19/2001,8001177,1/16/2001,21122768
67366,Дом,Строение,2106,9/30/1999,4000093,1/25/2000,21122773
3803923,Дом,Строение,01-41-263,2/7/2005,5012072,2/15/2005,21122776
23654,Дом,Строение,1122-РП,6/8/2005,6004775,6/16/2005,21122779
3803927,Дом,Строение,01-41-263,2/7/2005,5012076,2/15/2005,21122785
67391,Дом,Строение,682,3/31/2000,4000144,5/19/2000,21122786
3301901,Дом,Строение,2659рп,6/13/2001,8001658,2/19/2002,21122787
3803930,Дом,Строение,01-41-252,3/6/2002,5002456,3/15/2002,21122789
67452,Дом,Строение,1120,6/1/1999,4000071,1/24/2000,21122790
23664,Дом,Строение,960-РП,5/14/2004,6002307,5/29/2004,21122792
67457,Дом,Строение,803,3/30/2001,4000371,5/28/2001,21122793
3803934,Владение,Строение,01-41-591,6/28/2001,5001204,7/2/2001,21122794
3803937,Дом,Строение,01-41-473,5/16/2001,5001271,5/16/2001,21122799
3200710,Дом,Строение,2130-РП,11/27/2000,7100453,11/27/2000,21122800
67469,Дом,Строение,1728,6/29/2001,4000383,7/17/2001,21122801
23687,Дом,Строение,01-41-3132,11/3/2003,5006252,11/17/2003,21122802
67473,Дом,Строение,2524,9/10/2001,4000431,9/17/2001,21122805
3803940,Дом,Строение,01-41-700,3/24/2004,5007825,3/29/2004,21122808
67481,Дом,Строение,1905,7/16/2001,4000413,10/3/2001,21122809
3803947,Владение,Строение,01-41-1891,9/17/2002,5003690,9/26/2002,21122812
3803950,Дом,Строение,01-41-2774,10/7/2005,5013139,10/10/2005,21122817
68015,Дом,Строение,1358-РП,7/6/2005,6005194,7/19/2005,21122821
3803954,Дом,Строение,01-41-2049,8/19/2004,5008996,8/26/2004,21122822
3803955,Дом,Строение,01-41-3582,12/29/2003,5007188,2/9/2004,21122827
23728,Дом,Строение,1085-В-РП,10/24/2003,3201719,11/6/2003,21122828
68037,Дом,Строение,956-РП,5/14/2004,6002333,5/29/2004,21122829
3803965,Владение,Строение,01-41-2290,9/3/2004,5009403,9/10/2004,21122831
3200835,Дом,Строение,1652-РП,10/28/2005,7105088,11/18/2005,21122839
28681,Дом,Строение,2259-В-РП,11/1/2005,3205682,11/21/2005,21122841
3803977,Дом,Строение,01-41-3130,11/3/2003,5005886,11/12/2003,21122844
3200857,Дом,Строение,840-РП,5/4/2000,7100286,10/5/2000,21122845
3803985,Дом,Строение,01-41-3130,11/3/2003,5005875,11/12/2003,21122849
68068,Дом,Строение,288-РЗП,9/29/1999,6000075,9/29/1999,21122850
3200861,Дом,Строение,840-РП,5/4/2000,7100283,10/5/2000,21122851
68078,Дом,Строение,32-РП,1/20/2006,6007312,1/23/2006,21122855
28723,Дом,Строение,960-РП,5/14/2004,6002321,5/29/2004,21122856
3200875,Дом,Строение,2183-РП,12/4/2000,7100435,12/4/2000,21122857
3804009,Дом,Строение,01-41-3748,12/26/2005,5013649,1/26/2006,21122858
68083,Дом,Строение,146-РЗП,5/31/2000,6000419,5/31/2000,21122859
68091,Дом,Строение,1359-РП,7/6/2005,6005219,7/19/2005,21122862
3806959,Дом,Строение,,,0,,21122863
3200880,Дом,Строение,2183-РП,12/4/2000,7100440,12/4/2000,21122864
68157,Дом,Строение,1876-РП,12/19/2002,6001582,12/25/2002,21122867
3806963,Дом,Строение,01-41-827,4/12/2004,5007885,4/14/2004,21122868
68159,Дом,Строение,1878-РП,12/19/2002,6001581,12/25/2002,21122870
3806976,Дом,Строение,01-41-828,4/12/2004,5007896,4/14/2004,21122876
28757,Дом,Строение,2323-р,5/23/2005,1009987,6/7/2005,21122877
3407484,Дом,Сооружение,5890,12/2/2009,9015825,12/8/2009,21122879
3806980,Владение,Строение,01-41-814,4/12/2004,5007901,4/14/2004,21122881
28765,Дом,Строение,869-р,3/2/2006,1015585,3/27/2006,21122882
69064,Домовладение,Строение,944-РП,5/16/2005,6304337,3/27/2007,21122883
3806987,Дом,Строение,01-41-107,1/25/2002,5004695,1/21/2003,21122885
3407485,Дом,Сооружение,5889,12/2/2009,9015826,12/8/2009,21122887
28834,Дом,Строение,01-41-2054,8/19/2004,5010095,10/13/2004,21122889
69073,Домовладение,Строение,944-РП,5/16/2005,6304269,3/19/2007,21122890
3806995,Дом,Строение,01-41-442,3/4/2004,5008154,4/21/2004,21122896
69144,Домовладение,Строение,944-РП,5/16/2005,6304217,3/13/2007,21122898
3809110,Дом,Строение,01-41-1933,9/6/2007,5014972,9/7/2007,21122899
3407487,Дом,Строение,5884,12/2/2009,9015828,12/8/2009,21122901
28850,Дом,Строение,01-41-2054,8/19/2004,5010091,10/13/2004,21122902
69155,Домовладение,Строение,944-РП,5/16/2005,6304321,3/21/2007,21122903
69170,Дом,Строение,453-РЗП,12/31/1999,6300201,12/31/1999,21122907
3407489,Дом,Сооружение,5886,12/2/2009,9015830,12/8/2009,21122908
3809115,Дом,Сооружение,01-41-1910,9/6/2007,5014985,9/7/2007,21122909
28858,Дом,Строение,01-41-2050,8/19/2004,5009165,9/6/2004,21122910
69196,Дом,Строение,1362,12/10/2001,6300454,2/20/2002,21122911
3809119,Дом,Строение,01-41-1918,9/6/2007,5014980,9/7/2007,21122913
3809197,Дом,Строение,,,0,,21122922
3407492,Дом,Строение,,,0,,21122923
3809199,Дом,Строение,,,0,,21122927
69230,Дом,Строение,50-РЗП,2/16/2001,6300666,2/16/2001,21122928
3407498,Дом,Строение,,,0,,21122938
69278,Дом,Строение,435-РЗП,8/23/2001,6300794,8/23/2001,21122940
3809302,Дом,Строение,01-41-401,5/8/2009,5015401,5/14/2009,21122941
2104255,Дом,Строение,,,0,,21122943
3407499,Дом,Строение,,,0,,21122944
2104257,Дом,Строение,4844-p,11/1/2006,1019224,11/15/2006,21122948
3701503,Дом,Строение,307-рп,3/17/2006,9302933,3/27/2006,21122949
3701507,Дом,Строение,307-рп,3/17/2006,9302937,3/28/2006,21122955
3701516,Дом,Строение,371-рп,4/6/2006,9303070,4/25/2006,21122958
2104296,Дом,Строение,2227рп,7/9/2003,8001332,10/27/2003,21122960
3701525,Дом,Строение,,,0,,21122963
28933,Дом,Строение,01-41-1399,8/23/2002,5004462,12/24/2002,21122965
3407503,Дом,Строение,,,0,,21122966
3701536,Дом,Строение,425-рп,5/4/2007,9303207,5/8/2007,21122968
2104334,Дом,Строение,5465рп,12/29/2006,8008855,4/20/2007,21122969
28941,Дом,Строение,2318-р,5/23/2005,1010423,6/17/2005,21122973
3701540,Дом,Строение,425-рп,5/4/2007,9303341,5/8/2007,21122977
2104372,Дом,Строение,2843рп,6/22/2001,8002471,1/31/2002,21122979
3407524,Дом,Строение,,,0,,21122981
2104404,Дом,Строение,2322,9/18/2006,2211786,9/25/2006,21122984
3701544,Дом,Строение,225-рп,3/15/2007,9303345,3/20/2007,21122986
3701545,Дом,Строение,1053-рп,10/15/2007,9303346,11/1/2007,21122991
28972,Дом,Строение,3438,12/23/2003,4003099,1/6/2004,21122993
3701548,Дом,Строение,1053-рп,10/15/2007,9303349,11/1/2007,21122996
3701549,Дом,Строение,1053-рп,10/15/2007,9303350,11/1/2007,21122999
3701558,Дом,Строение,,,0,,21123004
29107,Дом,Строение,01-41-2054,8/19/2004,5009842,10/5/2004,21123006
2104422,Дом,Строение,445-рп,11/17/2015,9350321,11/24/2015,21123008
3701562,Дом,Строение,,,0,,21123009
3407528,Дом,Строение,,,0,,21123011
2104433,Дом,Строение,274рп,2/3/2003,8004772,6/27/2003,21123017
19105,Дом,Строение,01-41-3130,11/3/2003,5005624,11/11/2003,21123018
19111,Дом,Строение,65-РП,1/20/2005,7204036,1/25/2005,21123022
3701567,Дом,Строение,158-рп,2/26/2007,9303470,3/1/2007,21123023
19112,Дом,Строение,65-РП,1/20/2005,7204037,1/25/2005,21123026
3701575,Дом,Строение,158-рп,2/26/2007,9303478,3/1/2007,21123027
2104447,Дом,Строение,4405рп,12/13/2005,8007718,8/28/2006,21123029
19116,Дом,Строение,65-РП,1/20/2005,7204015,1/25/2005,21123030
3701579,Дом,Строение,158-рп,2/26/2007,9303482,3/1/2007,21123032
19120,Дом,Строение,65-РП,1/20/2005,7204022,1/25/2005,21123033
2104457,Дом,Строение,4359рп,9/20/2001,8002227,11/5/2001,21123034
